id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5565249,Baseball Cards 2023 Topps Chrome TacoFractor,Gabriel Arias #TF-50,,,,,,$158.50,$206.00,$95.00,$95.00,,,,,,,,,,1,,,,,2023-06-01
5565383,Baseball Cards 2023 Topps Chrome TacoFractor,Gavin Lux #TF-184,$500.00,,,$137.39,$151.00,,,,,,,$330.00,$550.00,,,,,,3,,,,,2023-06-01
5565369,Baseball Cards 2023 Topps Chrome TacoFractor,George Springer #TF-170,$115.50,,,$279.99,$308.00,,,,,,,$63.50,$127.00,,,,,,2,,,,,2023-06-01
5565309,Baseball Cards 2023 Topps Chrome TacoFractor,Giancarlo Stanton #TF-110,$260.00,,,,,,,,,,,$143.00,$286.00,,,,,,1,,,,,2023-06-01
5565203,Baseball Cards 2023 Topps Chrome TacoFractor,Gio Urshela #TF-4,$350.00,,,,,,,,,,,$192.50,$385.00,,,,,,1,,,,,2023-06-01
5565335,Baseball Cards 2023 Topps Chrome TacoFractor,Ha Seong Kim #TF-136,$429.28,,,,,,,,,,,$236.00,$472.00,,,,,,1,,,,,2023-06-01
5565310,Baseball Cards 2023 Topps Chrome TacoFractor,Harrison Bader #TF-111,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565342,Baseball Cards 2023 Topps Chrome TacoFractor,Heliot Ramos #TF-143,$400.00,,,,,,,,,,,$220.00,$440.00,,,,,,1,,,,,2023-06-01
5565277,Baseball Cards 2023 Topps Chrome TacoFractor,Hunter Dozier #TF-78,$89.00,,,,,,,,,,,$39.20,$97.99,,,,,,1,,,,,2023-06-01
5565204,Baseball Cards 2023 Topps Chrome TacoFractor,Hunter Renfroe #TF-5,$101.25,,,,,,,,,,,$55.50,$111.00,,,,,,1,,,,,2023-06-01
5565233,Baseball Cards 2023 Topps Chrome TacoFractor,Ian Happ #TF-34,$92.69,,,,,,,,,,,$51.00,$102.00,,,,,,1,,,,,2023-06-01
5565312,Baseball Cards 2023 Topps Chrome TacoFractor,Isiah Kiner Falefa #TF-113,$26.99,,,,,,,,,,,$9.00,$29.99,,,,,,1,,,,,2023-06-01
5565282,Baseball Cards 2023 Topps Chrome TacoFractor,J. D. Martinez #TF-83,$410.76,,,,,,,,,,,$226.00,$452.00,,,,,,1,,,,,2023-06-01
5565344,Baseball Cards 2023 Topps Chrome TacoFractor,J. P. Crawford #TF-145,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565324,Baseball Cards 2023 Topps Chrome TacoFractor,J. T. Realmuto #TF-125,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
