id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
6591830,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Red] #FS-14,$134.50,,,,,,,,,,,$74.00,$148.00,,,,,,1,,,,,2023-04-01
10516609,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Rose Gold Logofractor] #FS-14,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
6591831,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Rose Gold] #FS-14,,,,,,$1679.00,$2183.00,$1007.00,$1007.00,,,,,,,,,,1,,,,,2023-04-01
10516602,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Yellow Logofractor] #FS-14,$23.74,,$33.59,$37.00,$43.00,$44.00,$57.00,$26.00,$26.00,,,$7.80,$25.99,,,$14.80,$36.99,,27,,,,,2023-08-28
6591827,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Yellow] #FS-14,$4.00,,,$16.02,$18.00,$30.00,$39.00,$18.00,$18.00,,,$0.90,$4.39,,,,,,4,,,,,2023-04-01
6591776,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung #FS-8,$1.62,,$6.32,$12.02,$13.52,$15.43,$20.00,$9.00,$22.00,,,,$1.79,,,$1.40,$6.99,,23,,,,,2023-04-01
10516648,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Blue Logofractor] #FS-8,$4.62,,,$6.00,$7.00,,,,,,,$1.00,$5.09,,,,,,6,,,,,2023-08-28
6591777,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Blue] #FS-8,$6.56,,,$5.42,$6.00,$45.97,$60.00,$28.00,$28.00,,,$1.40,$7.19,,,,,,4,,,,,2023-04-01
10516651,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Gold Logofractor] #FS-8,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
6591780,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Gold] #FS-8,$16.16,,,$18.03,$20.00,,,,,,,$4.50,$17.99,,,,,,4,,,,,2023-04-01
10516650,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Green Logofractor] #FS-8,$2.25,,,,,,,,,,,,$2.49,,,,,,1,,,,,2023-08-28
6591778,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Green] #FS-8,$8.00,,,,,$25.82,$34.00,$15.00,$16.50,,,$1.80,$8.79,,,,,,4,,,,,2023-04-01
10516649,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Logofractor] #FS-8,$1.79,,$6.47,$12.30,$24.10,$30.18,$39.00,$18.00,$19.99,,,,$1.99,,,$1.40,$7.09,,14,,,,,2023-08-28
10516653,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Orange Logofractor] #FS-8,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
6591781,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Orange] #FS-8,$1.35,,,$40.00,$44.00,,,,,,,,$1.49,,,,,,1,,,,,2023-04-01
10516691,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Red Logofractor] #FS-8,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
6591782,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Red] #FS-8,,,,,,,,,,,,,,,,,,,0,,,,,2023-04-01
10516655,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Rose Gold Logofractor] #FS-8,,,,$800.00,$880.00,,,,,,,,,,,,,,1,,,,,2023-08-28
6591783,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Rose Gold] #FS-8,,,,,,,,,,,,,,,,,,,0,,,,,2023-04-01
10516652,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Yellow Logofractor] #FS-8,$3.25,,,,,,,,,,,,$3.59,,,,,,1,,,,,2023-08-28
6591779,Baseball Cards 2023 Topps Chrome Future Stars,Josh Jung [Yellow] #FS-8,$20.39,,,,,$31.77,$41.00,$19.00,$19.00,,,$6.60,$21.99,,,,,,3,,,,,2023-04-01
5563104,Baseball Cards 2023 Topps Chrome Future Stars,Julio Rodriguez #FS-13,$1.40,,$6.15,$8.09,$22.00,$25.00,$33.00,$19.99,$11.25,,,,$1.49,,,$1.40,$6.79,,64,,,,,2023-06-01
5563144,Baseball Cards 2023 Topps Chrome Future Stars,Julio Rodriguez [Gold] #FS-13,$35.00,,,,,$82.50,$107.00,$50.00,$40.92,,,$15.60,$38.99,,,,,,5,,,,,2023-06-01
5563124,Baseball Cards 2023 Topps Chrome Future Stars,Julio Rodriguez [Green] #FS-13,$15.05,,,$20.50,$23.00,$54.88,$71.00,$33.00,$22.00,,,$4.30,$16.99,,,,,,7,,,,,2023-06-01
5563164,Baseball Cards 2023 Topps Chrome Future Stars,Julio Rodriguez [Orange] #FS-13,$113.50,,,,,$135.75,$176.00,$81.00,$51.00,,,$62.50,$125.00,,,,,,3,,,,,2023-06-01
5563184,Baseball Cards 2023 Topps Chrome Future Stars,Julio Rodriguez [Red] #FS-13,$79.89,,,,,,,,,,,$35.20,$87.99,,,,,,1,,,,,2023-06-01
5563100,Baseball Cards 2023 Topps Chrome Future Stars,MJ Melendez #FS-9,$1.39,,$6.13,$11.75,$23.10,$33.60,$44.00,$20.00,$20.00,,,,$1.49,,,$1.30,$6.69,,12,,,,,2023-06-01
5563140,Baseball Cards 2023 Topps Chrome Future Stars,MJ Melendez [Gold] #FS-9,$2.19,,,,,,,,,,,,$2.39,,,,,,3,,,,,2023-06-01
5563120,Baseball Cards 2023 Topps Chrome Future Stars,MJ Melendez [Green] #FS-9,$4.26,,,,,$1.25,$2.00,$1.00,$1.00,,,$0.90,$4.69,,,,,,4,,,,,2023-06-01
5563160,Baseball Cards 2023 Topps Chrome Future Stars,MJ Melendez [Orange] #FS-9,$6.06,,,,,$15.00,$20.00,$9.00,$9.00,,,$1.30,$6.69,,,,,,3,,,,,2023-06-01
5563180,Baseball Cards 2023 Topps Chrome Future Stars,MJ Melendez [Red] #FS-9,$26.48,,,,,,,,,,,$8.70,$28.99,,,,,,1,,,,,2023-06-01
5563103,Baseball Cards 2023 Topps Chrome Future Stars,MacKenzie Gore #FS-12,$0.94,,$5.77,$11.18,$13.00,$13.00,$17.00,$8.00,$5.50,,,,$0.99,,,$1.30,$6.39,,13,,,,,2023-06-01
5563143,Baseball Cards 2023 Topps Chrome Future Stars,MacKenzie Gore [Gold] #FS-12,$3.49,,,$10.50,$12.00,,,,,,,$0.80,$3.79,,,,,,5,,,,,2023-06-01
5563123,Baseball Cards 2023 Topps Chrome Future Stars,MacKenzie Gore [Green] #FS-12,$2.52,,,,,,,,,,,,$2.79,,,,,,4,,,,,2023-06-01
5563163,Baseball Cards 2023 Topps Chrome Future Stars,MacKenzie Gore [Orange] #FS-12,$13.12,,,,,,,,,,,$3.50,$13.99,,,,,,2,,,,,2023-06-01
5563183,Baseball Cards 2023 Topps Chrome Future Stars,MacKenzie Gore [Red] #FS-12,$14.75,,,,,$41.01,$53.00,$25.00,$25.00,,,$4.00,$15.99,,,,,,2,,,,,2023-06-01
5563111,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II #FS-20,$1.45,,$6.33,$6.99,$13.50,$20.33,$26.00,$6.60,$9.99,,,,$1.59,,,$1.40,$6.99,,66,,,,,2023-06-01
6591754,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II #FS-5,$1.00,,$9.40,$20.00,$20.00,$20.00,$26.00,$12.00,$20.24,,,,$1.09,,,$2.00,$9.99,,21,,,,,2023-04-01
10516625,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Blue Logofractor] #FS-5,$16.17,,$18.37,$30.89,$57.29,$70.00,$91.00,$42.00,$42.00,,,$4.50,$17.99,,,$5.00,$19.99,,9,,,,,2023-08-28
6591755,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Blue] #FS-5,$20.00,,,$34.99,$38.00,$98.00,$127.00,$59.00,$59.00,,,$6.60,$21.99,,,,,,5,,,,,2023-04-01
10516628,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Gold Logofractor] #FS-5,$15.99,,,,,$42.22,$55.00,$25.00,$25.00,,,$4.50,$17.99,,,,,,6,,,,,2023-08-28
5563151,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Gold] #FS-20,$29.79,,,,,$87.50,$114.00,$53.00,$53.00,,,$9.90,$32.99,,,,,,7,,,,,2023-06-01
6591758,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Gold] #FS-5,$21.95,,,$15.22,$17.00,,,,,,,$7.20,$23.99,,,,,,2,,,,,2023-04-01
10516626,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Green Logofractor] #FS-5,$10.00,,,,,$28.88,$38.00,$17.00,$17.00,,,$2.80,$10.99,,,,,,7,,,,,2023-08-28
5563131,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Green] #FS-20,$12.78,,$15.49,$17.00,$48.67,$61.60,$80.00,$37.00,$37.00,,,$3.50,$13.99,,,$4.30,$16.99,,12,,,,,2023-06-01
6591756,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Green] #FS-5,$9.99,,,,,,,,$29.99,,,$2.80,$10.99,,,,,,1,,,,,2023-04-01
10516624,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Logofractor] #FS-5,$2.62,,$8.06,$14.77,$15.00,$15.45,$20.00,$9.37,$18.49,,,,$2.89,,,$1.80,$8.89,,26,,,,,2023-08-28
10516629,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Orange Logofractor] #FS-5,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
5563171,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Orange] #FS-20,$25.29,,,,,$199.00,$259.00,$119.00,$119.00,,,$8.40,$27.99,,,,,,2,,,,,2023-06-01
6591759,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Orange] #FS-5,,,,,,,,,,,,,,,,,,,0,,,,,2023-04-01
10516630,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Red Logofractor] #FS-5,$99.99,,,,,,,,,,,$55.00,$110.00,,,,,,1,,,,,2023-08-28
5563191,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Red] #FS-20,$3.13,,,,,,,,,,,,$3.39,,,,,,1,,,,,2023-06-01
6591841,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Red] #FS-5,$150.00,,,,,,,,,,,$82.50,$165.00,,,,,,1,,,,,2023-04-01
10516632,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Rose Gold Logofractor] #FS-5,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
6591760,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Rose Gold] #FS-5,,,,,,,,,,,,,,,,,,,0,,,,,2023-04-01
10516627,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Yellow Logofractor] #FS-5,$35.04,,,,,$43.88,$57.00,$26.00,$26.00,,,$15.60,$38.99,,,,,,2,,,,,2023-08-28
6591757,Baseball Cards 2023 Topps Chrome Future Stars,Michael Harris II [Yellow] #FS-5,$11.94,,,,,$42.75,$56.00,$26.00,$26.00,,,$3.30,$12.99,,,,,,3,,,,,2023-04-01
5563098,Baseball Cards 2023 Topps Chrome Future Stars,Oneil Cruz #FS-7,$1.40,,$6.02,$11.57,$12.50,$19.14,$25.00,$11.00,$14.25,,,,$1.49,,,$1.30,$6.59,,36,,,,,2023-06-01
5563138,Baseball Cards 2023 Topps Chrome Future Stars,Oneil Cruz [Gold] #FS-7,$8.00,,,,,$53.30,$69.00,$32.00,$32.00,,,$1.80,$8.79,,,,,,3,,,,,2023-06-01
