id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5563849,Baseball Cards 2023 Topps Chrome Rookie Autographs,Jordan Walker [Purple] #RA-JWA,$71.98,,$60.42,$102.50,$137.00,$140.25,$182.00,$84.00,$84.00,,,$31.60,$78.99,,,$26.40,$65.99,,25,,,,,2023-06-01
5565139,Baseball Cards 2023 Topps Chrome Rookie Autographs,Jordan Walker [Red Wave] #RA-JWA,$1699.00,,,,,,,,,,,$1121.40,$1869.00,,,,,,1,,,,,2023-06-01
5565009,Baseball Cards 2023 Topps Chrome Rookie Autographs,Jordan Walker [Red] #RA-JWA,$2461.03,,,,,,,,,,,$1624.20,$2707.00,,,,,,1,,,,,2023-06-01
5563593,Baseball Cards 2023 Topps Chrome Rookie Autographs,Jordan Walker [Refractor] #RA-JWA,$86.67,,$35.00,,,$286.24,$372.00,$172.00,$172.00,,,$38.00,$94.99,,,$15.60,$38.99,,5,,,,,2023-06-01
5563323,Baseball Cards 2023 Topps Chrome Rookie Autographs,Josh Jung #RA-JJ,$21.25,,$21.66,$32.00,$32.39,$41.25,$54.00,$49.00,$51.00,,,$6.90,$22.99,,,$7.20,$23.99,,71,,,,,2023-06-01
5563965,Baseball Cards 2023 Topps Chrome Rookie Autographs,Josh Jung [Aqua Wave] #RA-JJ,$54.33,,$49.34,$82.96,$91.00,$125.01,$163.00,$75.00,$75.00,,,$24.00,$59.99,,,$21.60,$53.99,,16,,,,,2023-06-01
5563453,Baseball Cards 2023 Topps Chrome Rookie Autographs,Josh Jung [Black & White Mini Diamond] #RA-JJ,$104.25,,,,,$324.99,$422.00,$195.00,$195.00,,,$57.50,$115.00,,,,,,3,,,,,2023-06-01
5564224,Baseball Cards 2023 Topps Chrome Rookie Autographs,Josh Jung [Blue RayWave] #RA-JJ,$79.89,,$31.00,$47.30,$98.00,$99.99,$130.00,$60.00,$60.00,,,$35.20,$87.99,,,$10.20,$33.99,,12,,,,,2023-06-01
5564095,Baseball Cards 2023 Topps Chrome Rookie Autographs,Josh Jung [Blue] #RA-JJ,$78.25,,$68.83,$69.79,$157.00,$159.99,$208.00,$96.00,$152.50,,,$34.40,$85.99,,,$30.40,$75.99,,18,,,,,2023-06-01
5564610,Baseball Cards 2023 Topps Chrome Rookie Autographs,Josh Jung [Gold Wave] #RA-JJ,$203.50,,,$224.89,$247.00,$375.00,$488.00,$225.00,$225.00,,,$112.00,$224.00,,,,,,6,,,,,2023-06-01
